Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
3.027609793,27.41088867,90.109375,65.64486261,12047.22,x7C6B14,57.99879247
3.173784362,27.06481934,87.234375,69.92686485,12039.6,x7C6B14,57.99879247
3.349581191,26.10351563,81.51171875,77.43020076,11654.63226,x7C6B14,57.99879247
3.476021922,25.04882813,75.75,67.897743,11097.4161,x7C6B14,57.99879247
3.548713335,24.41711426,72.85546875,62.56862879,10828.02,x7C6B14,57.99879247
3.668937917,23.08776855,67.07421875,69.77522362,10207.41499,x7C6B14,57.99879247
3.775932336,22.2857666,64.1953125,60.27566711,9986.736703,x7C6B14,57.99879247
3.946337261,20.51147461,58.51953125,60.61603583,9428.613724,x7C6B14,57.99879247
4.077944221,19.52270508,55.76171875,72.85460657,9227.617736,x7C6B14,57.99879247
4.155319224,18.42956543,53.0625,74.07214135,8925.357101,x7C6B14,57.99879247
4.510152467,12.56835938,42.296875,66.64210057,7688.58,x7C6B14,57.99879247
4.536683326,8.212280273,35.109375,67.31362131,6522.72,x7C6B14,57.99879247
3.670973129,88.93432617,21.4296875,73.60802833,3710.94,x7C6B14,57.99879247
3.785946195,85.81970215,23.38671875,59.21456556,4053.84,x7C6B14,57.99879247
3.832232739,76.66809082,32.40625,58.05879592,5338.78895,x7C6B14,57.99879247
3.75286677,73.78417969,37.140625,61.59260877,5917.145312,x7C6B14,57.99879247
3.73859646,72.59765625,39.55078125,65.94692892,6239.991623,x7C6B14,57.99879247
3.5368414,68.9831543,49.4140625,62.73593222,7343.865913,x7C6B14,57.99879247
3.351470706,67.65380859,54.48828125,73.13277443,7737.894272,x7C6B14,57.99879247
3.205424914,66.54418945,59.68359375,71.64273232,8177.821657,x7C6B14,57.99879247
3.05655572,65.56091309,64.96484375,85.03152181,8587.74,x7C6B14,57.99879247
2.971224481,65.14343262,67.65234375,73.79980864,8763,x7C6B14,57.99879247
2.809821832,64.37988281,73.09375,63.95397686,9110.266073,x7C6B14,57.99879247
2.26664214,78.43688965,86.765625,88.25587885,9425.94,x7C6B14,57.99879247
2.259437017,79.23339844,83.71484375,65.92114618,9044.94,x7C6B14,57.99879247
2.263974254,80.07385254,80.72265625,91.01663845,8704.653529,x7C6B14,57.99879247
2.114316763,81.93603516,74.91796875,74.86842929,7676.863166,x7C6B14,57.99879247
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
5.484367855,60.2545166,37.68359375,60.43402561,8092.44,x7C6B17,59.71690479
5.059526385,57.65075684,42.828125,74.3452308,8526.796875,x7C6B17,59.71690479
4.668352246,55.6237793,48.1171875,87.37627254,8912.097561,x7C6B17,59.71690479
3.562141291,51.13586426,67.2890625,64.22263043,9997.44,x7C6B17,59.71690479
3.434564193,50.66894531,70.14453125,68.20875861,10142.22,x7C6B17,59.71690479
3.33473941,50.25695801,72.9921875,63.47490586,10332.72,x7C6B17,59.71690479
3.222349542,49.8449707,75.8359375,64.11579019,10477.5,x7C6B17,59.71690479
2.84696032,48.58703613,87.16015625,74.11009171,11094.72,x7C6B17,59.71690479
2.611096881,47.78503418,96.05078125,62.20747809,11619.07011,x7C6B17,59.71690479
2.261405133,47.01049805,107.1484375,64.95494264,11950.7476,x7C6B17,59.71690479
2.024492577,46.46118164,115.6796875,64.46938835,12199.62,x7C6B17,59.71690479
2.753640058,28.17993164,95.8828125,59.85667572,12054.84,x7C6B17,59.71690479
3.253412152,26.81213379,85.96875,101.3579928,12069.49695,x7C6B17,59.71690479
3.617581346,25.76293945,79.71875,93.42977083,12070.08,x7C6B17,59.71690479
3.817536147,25.16967773,76.60546875,78.49991165,12070.08,x7C6B17,59.71690479
4.0360847,24.5324707,73.49609375,86.36780743,12077.7,x7C6B17,59.71690479
4.231986763,23.83483887,70.38671875,80.20505228,11996.72079,x7C6B17,59.71690479
4.360418107,23.03833008,67.24609375,81.08727312,11729.43368,x7C6B17,59.71690479
4.486299934,22.21984863,64.13671875,75.56908073,11442.37671,x7C6B17,59.71690479
4.556059455,21.27502441,61.015625,69.94932158,11023.14149,x7C6B17,59.71690479
4.63894328,20.2532959,57.875,77.93598562,10614.66,x7C6B17,59.71690479
4.804948172,19.07226563,54.7578125,74.91501274,10346.23487,x7C6B17,59.71690479
4.94322364,17.99560547,52.18359375,61.92648296,10106.42288,x7C6B17,59.71690479
4.970046916,17.77587891,51.671875,77.17830588,10053.52212,x7C6B17,59.71690479
6.534818669,5.971069336,31.38671875,66.98967375,7924.8,x7C6B17,59.71690479
2.904813636,172.1337891,28.16796875,60.84011587,3907.858462,x7C6B17,59.71690479
6.443613486,87.83569336,35.265625,73.51563704,8701.285639,x7C6B17,59.71690479
5.649901585,80.859375,42.4765625,63.40148695,9267.492591,x7C6B17,59.71690479
5.45327445,79.0411377,45.015625,66.19298651,9504.7134,x7C6B17,59.71690479
5.291153104,77.44262695,47.55859375,69.68364014,9766.636481,x7C6B17,59.71690479
5.091141175,75.99243164,50.1328125,60.7262223,9951.72,x7C6B17,59.71690479
4.952009026,74.71252441,52.71484375,61.06311998,10210.8,x7C6B17,59.71690479
4.758252883,73.53149414,55.3125,65.69023769,10355.58,x7C6B17,59.71690479
4.201674097,69.80163574,65.8671875,80.17665991,11136.61476,x7C6B17,59.71690479
4.06890703,69.06555176,68.50390625,60.95767348,11297.81083,x7C6B17,59.71690479
2.846668375,63.82507324,96.3203125,81.10415355,12382.5,x7C6B17,59.71690479
2.59937562,63.12194824,101.9140625,62.82596913,12382.5,x7C6B17,59.71690479
2.48290229,62.7923584,104.7421875,70.52445051,12382.5,x7C6B17,59.71690479
2.058463771,61.62231445,116.1484375,65.99557528,12382.5,x7C6B17,59.71690479
2.21788504,75.69030762,99.28515625,70.79194449,10812.78,x7C6B17,59.71690479
2.346940939,76.30554199,96.05859375,61.93531643,10812.78,x7C6B17,59.71690479
2.482631476,76.98120117,92.8515625,69.12492844,10812.78,x7C6B17,59.71690479
2.625149907,77.70629883,89.66015625,65.08827801,10812.78,x7C6B17,59.71690479
2.777369819,78.50280762,86.484375,70.85642104,10817.32807,x7C6B17,59.71690479
3.280842556,81.2109375,77.09375,80.13425446,10812.78,x7C6B17,59.71690479
3.799148368,84.6496582,67.9453125,73.96368169,10622.28,x7C6B17,59.71690479
3.822065049,86.02294922,64.94140625,64.89393103,10195.65646,x7C6B17,59.71690479
3.845893027,87.52807617,61.953125,61.61363065,9773.128618,x7C6B17,59.71690479
3.960512499,92.85644531,53.53125,65.32386707,8663.94,x7C6B17,59.71690479
4.126791326,98.13537598,45.0390625,66.08221752,7594.91637,x7C6B17,59.71690479
4.162464672,99.97558594,42.3125,66.80262162,7216.281024,x7C6B17,59.71690479
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
3.067606735,153.7481689,64.94921875,65.84676241,8612.863083,x7C6B2F,58.66630343
2.884747355,156.1376953,76.30078125,98.08924986,9715.11052,x7C6B2F,58.66630343
2.794161922,156.3464355,79.13671875,78.01010549,9867.9,x7C6B2F,58.66630343
2.390867239,156.8353271,87.625,59.20612605,9875.52,x7C6B2F,58.66630343
2.268724563,156.9506836,90.4765625,60.93781916,9875.52,x7C6B2F,58.66630343
2.152500261,157.1044922,93.33203125,65.19934154,9875.52,x7C6B2F,58.66630343
2.041508489,157.2473145,96.19140625,63.5035689,9875.52,x7C6B2F,58.66630343
2.90320856,157.1868896,45.33984375,65.99566336,5851.022933,x7C6B2F,58.66630343
2.773250291,156.7089844,53.80859375,63.2905355,6644.64,x7C6B2F,58.66630343
2.496776399,156.1157227,68.515625,59.12020565,7833.36,x7C6B2F,58.66630343
2.386756157,156.0498047,74.58203125,60.34463179,8290.56,x7C6B2F,58.66630343
2.24074253,156.4068604,80.73828125,64.02139489,8641.08,x7C6B2F,58.66630343
2.111546206,156.8023682,87.578125,63.83549073,9079.979877,x7C6B2F,58.66630343
2.786800538,168.3435059,31.3984375,103.7555391,4137.66,x7C6B2F,58.66630343
2.879495475,167.6239014,33.84765625,79.04256226,4503.42,x7C6B2F,58.66630343
2.932616844,167.0031738,36.3515625,66.66462468,4846.32,x7C6B2F,58.66630343
2.941235241,166.4044189,38.9140625,72.28541766,5151.12,x7C6B2F,58.66630343
2.982391198,165.9320068,41.4921875,73.59298186,5506.50489,x7C6B2F,58.66630343
3.488504382,56.92016602,44.48046875,78.55029141,6586.687746,x7C6B2F,58.66630343
3.325926515,55.09094238,49.69921875,64.36517753,7046.627394,x7C6B2F,58.66630343
3.075177036,52.90466309,58.05859375,69.25898209,7715.791789,x7C6B2F,58.66630343
2.904251589,51.86645508,63.03515625,70.28605474,8023.86,x7C6B2F,58.66630343
2.889120701,51.78955078,63.48828125,72.03450645,8050.616591,x7C6B2F,58.66630343
2.717142322,50.8996582,68.5703125,70.16525549,8324.33946,x7C6B2F,58.66630343
2.70294976,50.82824707,69.0390625,64.604619,8351.52,x7C6B2F,58.66630343
2.350309541,49.2791748,80.56640625,60.12333519,8903.650435,x7C6B2F,58.66630343
2.186603297,48.65844727,86.46875,60.27451744,9159.24,x7C6B2F,58.66630343
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
2.19994298,29.15222168,104.5195313,64.03706846,11422.38,x7C6B31,57.88427036
2.448153832,28.47106934,98.2578125,62.07020989,11422.38,x7C6B31,57.88427036
3.944018251,23.01635742,67.0078125,58.39498241,10791.70055,x7C6B31,57.88427036
4.059125897,22.02758789,63.41015625,93.67091972,10439.4,x7C6B31,57.88427036
4.148360488,21.25854492,60.84765625,58.47329744,10196.00495,x7C6B31,57.88427036
4.164495617,21.08276367,60.328125,89.90733874,10138.03065,x7C6B31,57.88427036
4.261037655,20.02807617,57.23046875,94.87780071,9801.162655,x7C6B31,57.88427036
4.49140743,17.72094727,51.02734375,65.21743033,9148.403846,x7C6B31,57.88427036
4.650686821,16.2487793,45.33203125,70.64776375,8407.112499,x7C6B31,57.88427036
4.665533231,16.15539551,44.8046875,77.21887606,8335.965573,x7C6B31,57.88427036
4.739384417,15.83129883,42.16796875,69.75833302,7978.14,x7C6B31,57.88427036
4.723452801,15.77636719,41.63671875,67.19475684,7863.84,x7C6B31,57.88427036
4.749034944,15.73791504,38.9609375,72.85138832,7429.5,x7C6B31,57.88427036
4.762031678,15.77087402,38.4296875,70.41031928,7353.3,x7C6B31,57.88427036
4.884210816,16.21032715,35.26171875,72.81257667,6941.82,x7C6B31,57.88427036
5.499711938,21.19262695,23.61328125,74.58192436,5387.34,x7C6B31,57.88427036
3.800369892,61.25427246,35.91796875,83.02421162,5798.82,x7C6B31,57.88427036
3.701619117,57.47497559,43.06640625,74.29475042,6690.36,x7C6B31,57.88427036
2.649177166,49.69665527,77.1015625,67.14046553,9237.0275,x7C6B31,57.88427036
2.34064402,48.23547363,90.84375,72.05234873,10126.98,x7C6B31,57.88427036
2.018603969,47.13684082,104.96875,91.94355977,10844.59288,x7C6B31,57.88427036
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
6.582038673,270.1263428,25.62890625,62.93278058,6658.626244,x7C6B35,59.88801024
4.994648915,275.6085205,38.65234375,75.009005,7673.34,x7C6B35,59.88801024
4.762902484,276.3171387,41.37890625,61.34568705,7863.84,x7C6B35,59.88801024
4.143374478,278.0090332,49.84375,72.88033098,8375.978522,x7C6B35,59.88801024
3.652560443,279.2504883,58.6171875,66.37839078,8877.3,x7C6B35,59.88801024
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
3.069992592,68.88427734,54.8984375,58.06485193,7299.96,x7C6B3D,47.88879088
2.919206683,67.54394531,60.2578125,166.9712024,7696.2,x7C6B3D,47.88879088
2.875203705,67.12097168,62.0703125,116.3254042,7841.866455,x7C6B3D,47.88879088
2.828453112,66.78039551,63.88671875,77.81035217,7978.14,x7C6B3D,47.88879088
2.782831621,66.39587402,65.71484375,140.7590818,8107.68,x7C6B3D,47.88879088
2.737343639,66.04980469,67.55078125,169.6446314,8237.22,x7C6B3D,47.88879088
2.625742433,65.41259766,71.26171875,65.75644964,8453.824639,x7C6B3D,47.88879088
2.579271933,65.13244629,73.140625,56.27288803,8576.874277,x7C6B3D,47.88879088
3.408543799,96.7401123,17.8203125,101.0878714,3093.72,x7C6B3D,47.88879088
3.610721795,93.90563965,18.99609375,68.70970327,3360.42,x7C6B3D,47.88879088
3.761881823,91.33483887,20.21484375,87.87034241,3612.266289,x7C6B3D,47.88879088
3.894318905,89.0057373,21.484375,103.7209807,3870.96,x7C6B3D,47.88879088
4.023043559,79.29382324,29.2265625,157.4889762,5066.043511,x7C6B3D,47.88879088
4.048185785,78.01391602,30.72265625,105.0839107,5313.27106,x7C6B3D,47.88879088
4.023604282,76.8548584,32.25,116.0244621,5512.194642,x7C6B3D,47.88879088
3.946593714,73.92700195,36.9921875,50.57716074,6129.440166,x7C6B3D,47.88879088
2.859968778,64.78637695,70.17578125,139.0498939,8845.296142,x7C6B3D,47.88879088
2.736377274,64.26452637,74.0234375,70.19840209,9059.158571,x7C6B3D,47.88879088
2.569972928,63.57788086,79.85546875,153.2688234,9380.843236,x7C6B3D,47.88879088
2.508949838,63.36364746,81.8359375,101.1021446,9473.541646,x7C6B3D,47.88879088
2.387750479,62.96813965,85.828125,126.0242686,9639.3,x7C6B3D,47.88879088
2.32226183,62.78137207,87.85546875,74.43657778,9707.88,x7C6B3D,47.88879088
2.163845014,62.34191895,93.015625,198.6836496,9861.760734,x7C6B3D,47.88879088
2.107688643,62.18261719,95.1015625,119.4438542,9945.600099,x7C6B3D,47.88879088
2.031731495,61.86950684,99.28515625,149.903691,10203.18,x7C6B3D,47.88879088
2.002562318,61.72119141,101.3632813,172.3211311,10354.50755,x7C6B3D,47.88879088
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
4.466974634,103.8317871,10.671875,21.47663327,2621.28,x7C6BC2,16.15973501
3.972811276,111.4508057,11.32421875,25.74875266,2538.73644,x7C6BC2,16.15973501
3.655197435,117.4383545,11.69140625,20.60360848,2468.88,x7C6BC2,16.15973501
3.592435266,118.9489746,11.7578125,16.42925601,2453.64,x7C6BC2,16.15973501
3.533687853,120.4266357,11.81640625,17.05698933,2438.4,x7C6BC2,16.15973501
3.234061267,127.6721191,12.16015625,20.46851738,2362.2,x7C6BC2,16.15973501
3.016628075,131.786499,12.46875,24.34426913,2308.86,x7C6BC2,16.15973501
2.948948603,133.1213379,12.5859375,16.20324397,2294.057493,x7C6BC2,16.15973501
2.758753723,136.9720459,12.96484375,18.4116815,2253.111909,x7C6BC2,16.15973501
2.384072053,142.7453613,13.72265625,20.69731706,2160.118819,x7C6BC2,16.15973501
2.03024059,100.5578613,15.4375,16.74427063,2129.366231,x7C6BC2,16.15973501
2.238387073,98.9263916,15.8828125,36.039615,2268.178364,x7C6BC2,16.15973501
2.322423589,98.1463623,16.1015625,30.73807431,2329.752705,x7C6BC2,16.15973501
2.442277232,97.38830566,16.3359375,29.29428019,2412.597798,x7C6BC2,16.15973501
2.509414608,96.65222168,16.5625,18.13201037,2468.88,x7C6BC2,16.15973501
2.640091257,95.92163086,16.80078125,34.71657435,2560.32,x7C6BC2,16.15973501
2.806665807,95.22399902,17.03515625,33.01748109,2674.019409,x7C6BC2,16.15973501
2.845813134,94.53735352,17.27734375,26.97714133,2720.34,x7C6BC2,16.15973501
2.985535591,93.19702148,17.76171875,19.27758514,2849.88,x7C6BC2,16.15973501
3.127531253,91.86767578,18.25,27.00442501,2984.793457,x7C6BC2,16.15973501
3.207647206,91.18652344,18.484375,28.85956928,3058.405782,x7C6BC2,16.15973501
3.263757132,90.49987793,18.71484375,28.61897021,3118.444426,x7C6BC2,16.15973501
3.533968249,87.1105957,19.87890625,21.20894618,3426.806347,x7C6BC2,16.15973501
3.527447894,86.43493652,20.12890625,28.54395896,3453.29198,x7C6BC2,16.15973501
3.587385902,81.40869141,22.3359375,26.5341602,3773.080757,x7C6BC2,16.15973501
3.634172792,80.22766113,22.94140625,20.30424351,3885.588872,x7C6BC2,16.15973501
3.75583561,76.89331055,24.83203125,19.25976025,4229.1,x7C6BC2,16.15973501
3.800704806,76.33300781,25.15234375,23.12616859,4308.318263,x7C6BC2,16.15973501
3.824814565,75.28381348,25.7890625,17.99518258,4415.560395,x7C6BC2,16.15973501
3.838849769,74.7454834,26.12109375,24.84610243,4472.486244,x7C6BC2,16.15973501
3.849233733,73.74023438,26.77734375,25.9853876,4572,x7C6BC2,16.15973501
3.886714073,72.31750488,27.796875,22.9047516,4747.41308,x7C6BC2,16.15973501
3.916100067,70.96618652,28.84765625,23.04375683,4922.52,x7C6BC2,16.15973501
3.951802325,69.71923828,29.921875,32.52971173,5108.930788,x7C6BC2,16.15973501
3.96363091,69.3182373,30.28125,24.86165145,5172.710421,x7C6BC2,16.15973501
3.973291998,68.93920898,30.6484375,28.56119181,5234.94,x7C6BC2,16.15973501
3.987432004,68.18664551,31.37890625,23.79949479,5355.444509,x7C6BC2,16.15973501
4.006881534,65.4510498,34.390625,25.86047475,5817.589297,x7C6BC2,16.15973501
4.046772179,63.13842773,37.54296875,22.30743088,6334.624567,x7C6BC2,16.15973501
4.071542563,61.14990234,40.73828125,36.47674386,6850.38,x7C6BC2,16.15973501
4.079515086,60.49621582,41.94921875,19.91230129,7048.5,x7C6BC2,16.15973501
4.050151863,58.52966309,46.04296875,21.66256949,7640.389696,x7C6BC2,16.15973501
4.039223429,58.36486816,46.4609375,27.13858575,7688.58,x7C6BC2,16.15973501
4.010422378,57.80456543,47.72265625,23.40536811,7840.969594,x7C6BC2,16.15973501
3.862961525,55.39855957,54.6484375,18.7810534,8668.309463,x7C6BC2,16.15973501
3.71693115,54.02526855,59.62890625,44.73946081,9159.24,x7C6BC2,16.15973501
3.64333886,53.06396484,63.79296875,25.6591309,9646.92,x7C6BC2,16.15973501
3.584253558,52.37182617,67.02734375,31.11139264,10012.68,x7C6BC2,16.15973501
3.406319989,51.35009766,72.67578125,16.962071,10462.26,x7C6BC2,16.15973501
3.058942397,49.59228516,84.9296875,18.54819577,11376.66,x7C6BC2,16.15973501
2.315587249,47.109375,111.3242188,17.36689549,12705.0169,x7C6BC2,16.15973501
2.007520814,46.41174316,122.1914063,20.84471139,12984.48,x7C6BC2,16.15973501
2.61411487,27.9107666,93.66796875,16.87371438,11320.3312,x7C6BC2,16.15973501
2.614043915,27.35595703,89.64453125,19.47809856,10782.3,x7C6BC2,16.15973501
3.700372588,8.184814453,36.86328125,34.42716978,5821.68,x7C6BC2,16.15973501
3.711293983,7.893676758,36.44140625,32.18729187,5775.96,x7C6BC2,16.15973501
3.758083293,7.272949219,35.1328125,39.10375543,5646.42,x7C6BC2,16.15973501
4.122513447,12.70019531,24.9609375,18.75683253,4542.268981,x7C6BC2,16.15973501
4.24764355,15.73791504,22.22265625,17.7106248,4232.690973,x7C6BC2,16.15973501
4.52796819,26.43859863,16.1953125,17.97398575,3489.96,x7C6BC2,16.15973501
4.519409474,27.25158691,15.8828125,20.05190703,3437.033695,x7C6BC2,16.15973501
4.860758214,69.62585449,10.12109375,27.95454496,2666.469578,x7C6BC2,16.15973501
4.223635917,92.42248535,10.08203125,25.8705154,2453.64,x7C6BC2,16.15973501
2.193515344,121.2231445,12.8046875,20.70259556,2004.06,x7C6BC2,16.15973501
4.366146151,95.63598633,17.52734375,27.10000194,3604.26,x7C6BC2,16.15973501
4.734372125,90.06591797,18.73046875,19.60741415,4008.12,x7C6BC2,16.15973501
4.883407441,86.00646973,19.8359375,31.99704433,4282.44,x7C6BC2,16.15973501
4.926886871,84.11682129,20.43359375,28.28476718,4411.98,x7C6BC2,16.15973501
5.105459987,78.17321777,22.7109375,34.91520397,4930.14,x7C6BC2,16.15973501
5.191137719,76.7010498,23.4140625,22.03849589,5120.387438,x7C6BC2,16.15973501
5.323663822,72.08679199,25.9453125,60.01256311,5684.52,x7C6BC2,16.15973501
5.309713844,69.27978516,27.875,21.93419724,6035.04,x7C6BC2,16.15973501
5.193480892,65.06103516,31.55078125,32.8435923,6604.134697,x7C6BC2,16.15973501
5.08581831,61.00708008,36.421875,22.89546753,7383.78,x7C6BC2,16.15973501
4.175353898,53.19030762,57.07421875,18.16690639,9617.508164,x7C6BC2,16.15973501
3.261142492,48.99353027,83.28125,25.88260193,11681.46,x7C6BC2,16.15973501
2.983441673,47.8729248,95.47265625,24.51380356,12694.92,x7C6BC2,16.15973501
2.640100103,47.12585449,105.15625,31.78563471,12984.48,x7C6BC2,16.15973501
2.476754652,46.86767578,109.1445313,36.56377214,12978.71068,x7C6BC2,16.15973501
Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
2.182505843,29.78942871,110.9492188,33.42333007,12182.76503,x7C6C53,30.97429908
2.457763445,27.71850586,92.2890625,35.93261073,10668,x7C6C53,30.97429908
2.470061304,27.56469727,91.33984375,35.72759972,10582.08646,x7C6C53,30.97429908
2.601364191,26.40014648,83.41015625,38.7453428,9930.317987,x7C6C53,30.97429908
2.725413404,25.29052734,77.07421875,40.06345763,9433.12857,x7C6C53,30.97429908
2.731762742,25.20263672,76.62890625,35.68582551,9391.546628,x7C6C53,30.97429908
2.757975099,25.03234863,75.74609375,33.60313047,9341.696182,x7C6C53,30.97429908
2.943736596,23.60412598,69.3515625,34.01459462,8938.26,x7C6C53,30.97429908
2.968872521,23.40087891,68.53125,37.71972903,8885.169278,x7C6C53,30.97429908
3.194747829,20.50598145,58.625,39.21622987,8023.86,x7C6C53,30.97429908
3.257614255,19.40734863,55.5234375,35.44541494,7721.596347,x7C6C53,30.97429908
3.328452908,18.30871582,52.84765625,36.30146294,7482.84,x7C6C53,30.97429908
3.390349636,17.48474121,50.97265625,34.98675009,7330.812195,x7C6C53,30.97429908
3.423724384,17.12219238,50.23828125,31.83140034,7284.72,x7C6C53,30.97429908
3.502830032,16.01257324,48.06640625,36.38564606,7109.46,x7C6C53,30.97429908
3.604886636,14.45800781,45.23046875,34.54376784,6866.517754,x7C6C53,30.97429908
3.617122648,14.25476074,44.8828125,38.61098293,6835.023664,x7C6C53,30.97429908
3.618811238,14.01855469,44.53515625,36.79988286,6788.634322,x7C6C53,30.97429908
3.751824103,11.3873291,40.76171875,33.82491899,6436.177329,x7C6C53,30.97429908
3.76402362,11.15661621,40.42578125,32.38112303,6404.157351,x7C6C53,30.97429908
3.79345443,10.6237793,39.765625,31.7574386,6347.46,x7C6C53,30.97429908
3.820419884,10.08544922,39.10546875,32.90138126,6286.5,x7C6C53,30.97429908
3.845688687,9.832763672,38.78125,33.29832545,6271.26,x7C6C53,30.97429908
4.059028286,6.987304688,35.66015625,43.48684173,6065.52,x7C6C53,30.97429908
4.076056757,6.789550781,35.32421875,36.40264751,6035.04,x7C6C53,30.97429908
4.099092114,7.025756836,32.82421875,37.98574147,5684.52,x7C6C53,30.97429908
4.105916826,7.23449707,32.47265625,36.96871806,5639.04717,x7C6C53,30.97429908
4.126957415,7.651977539,31.76953125,40.0734876,5554.98,x7C6C53,30.97429908
4.233490087,9.201049805,29.3125,34.58725951,5288.28,x7C6C53,30.97429908
4.237695228,9.442749023,28.96875,48.5888135,5238.688049,x7C6C53,30.97429908
4.231307223,9.717407227,28.6171875,41.1171608,5179.885115,x7C6C53,30.97429908
4.201896514,9.937133789,28.2578125,50.59785409,5097.78,x7C6C53,30.97429908
4.203002815,10.20629883,27.90234375,55.46989302,5044.795244,x7C6C53,30.97429908
4.220677069,10.49743652,27.5390625,32.7633909,5007.608767,x7C6C53,30.97429908
4.229712929,10.7611084,27.17578125,33.42724917,4960.62,x7C6C53,30.97429908
4.25481192,11.04675293,26.8203125,38.26533683,4928.199006,x7C6C53,30.97429908
4.289793159,11.66748047,26.09765625,39.01409378,4847.986908,x7C6C53,30.97429908
4.307947166,11.98608398,25.73828125,39.42029712,4808.22,x7C6C53,30.97429908
4.383202962,13.00231934,24.6484375,40.15020156,4701.54,x7C6C53,30.97429908
4.415055614,13.33740234,24.28515625,42.38008357,4670.067955,x7C6C53,30.97429908
4.449742092,13.72741699,23.921875,38.92326765,4640.58,x7C6C53,30.97429908
4.537486446,14.4909668,23.19921875,37.70357272,4593.233819,x7C6C53,30.97429908
4.556489761,14.91394043,22.8359375,41.83375886,4549.14,x7C6C53,30.97429908
4.630738527,15.79284668,22.1171875,34.89226077,4488.18,x7C6C53,30.97429908
4.691333197,16.25427246,21.76171875,38.7537112,4472.94,x7C6C53,30.97429908
4.723449588,16.74865723,21.40625,36.01904526,4437.348061,x7C6C53,30.97429908
4.901090864,18.77563477,20.00390625,36.60476257,4322.183552,x7C6C53,30.97429908
4.952551789,19.33044434,19.6640625,32.9727949,4297.68,x7C6C53,30.97429908
4.996532287,19.89074707,19.32421875,32.22744556,4267.2,x7C6C53,30.97429908
5.052779241,20.48950195,18.9921875,34.90595896,4244.34,x7C6C53,30.97429908
5.429331329,24.48852539,17.03125,38.98828215,4111.307906,x7C6C53,30.97429908
5.489089931,25.24658203,16.70703125,32.26310286,4084.32,x7C6C53,30.97429908
5.558498967,26.03759766,16.39453125,41.52839117,4061.811613,x7C6C53,30.97429908
5.591448383,27.70751953,15.7734375,42.26159006,3961.678888,x7C6C53,30.97429908
5.626904252,28.6138916,15.45703125,35.40461685,3920.247074,x7C6C53,30.97429908
5.678995463,29.53125,15.15625,32.95817963,3888.777103,x7C6C53,30.97429908
5.75974051,30.48156738,14.86328125,35.98463239,3870.96,x7C6C53,30.97429908
5.79775282,31.45935059,14.5703125,31.59830292,3832.450441,x7C6C53,30.97429908
5.991823416,38.40820313,13.01953125,38.38685574,3611.279192,x7C6C53,30.97429908
6.022607961,44.0222168,12.1328125,31.14247795,3446.677859,x7C6C53,30.97429908
5.544156464,75.86608887,9.99609375,33.59795264,2865.12,x7C6C53,30.97429908
5.466809292,86.38000488,9.96484375,33.25951901,2834.64,x7C6C53,30.97429908
5.055676218,100.5578613,10.46484375,31.56694656,2787.517363,x7C6C53,30.97429908
4.676104345,107.7099609,11,37.35593101,2743.2,x7C6C53,30.97429908
4.339916852,114.4335938,11.5,35.95628287,2697.48,x7C6C53,30.97429908
4.281527184,116.0705566,11.6015625,33.6786639,2690.72857,x7C6C53,30.97429908
4.222638812,117.7514648,11.69921875,39.31805776,2682.24,x7C6C53,30.97429908
4.1489764,119.3829346,11.78515625,33.68375558,2667,x7C6C53,30.97429908
3.432584316,138.2189941,13.1328125,34.7785177,2553.581743,x7C6C53,30.97429908
3.054198105,144.6624756,14.05859375,32.37134563,2491.735136,x7C6C53,30.97429908
2.780960698,147.8924561,14.7734375,33.05160822,2437.645207,x7C6C53,30.97429908
2.66512819,48.55957031,87.671875,40.6186412,10660.60059,x7C6C53,30.97429908
2.603722709,48.32885742,89.96875,36.54775632,10789.92,x7C6C53,30.97429908
2.569757982,48.18054199,91.3515625,32.08990973,10873.74,x7C6C53,30.97429908
2.136297496,46.95007324,107.9375,35.30760421,11628.12,x7C6C53,30.97429908
5.062658604,16.02905273,21.97265625,34.62305896,4770.12,x7C6C53,30.97429908
5.073141555,16.44104004,21.640625,32.88677357,4719.444774,x7C6C53,30.97429908
5.507020015,20.8795166,18.8125,35.86859629,4487.741188,x7C6C53,30.97429908
6.004968398,31.19567871,14.66015625,34.46140706,3947.16,x7C6C53,30.97429908
6.039589423,33.04138184,14.16015625,35.81022491,3862.031143,x7C6C53,30.97429908
